257,54,21,45
258,54,22,44
259,54,19,45
260,54,17,45
261,54,18,44
262,54,23,45
263,54,17,44
264,54,20,44
265,54,18,44
266,54,16,44
267,54,23,44
268,54,17,43
269,54,18,43
270,54,18,44
271,54,17,44
272,54,18,44
273,54,17,43
274,54,19,43
275,54,23,44
276,54,18,44
277,54,20,43
278,54,19,43
279,54,19,45
280,54,25,45
281,54,18,45
282,54,17,45
283,54,19,45
284,54,21,45
285,54,19,45
286,54,21,45
287,54,22,44
288,54,20,44
289,54,17,45
290,54,24,45
291,54,22,44
292,54,18,44
293,54,17,44
294,54,21,43
295,54,22,44
296,54,18,44
297,54,24,45
298,54,20,44
299,54,25,45
300,54,17,45
301,54,20,45
302,54,20,45
303,54,20,44
304,54,15,44
305,54,18,44
306,54,23,45
307,54,26,46
308,54,20,45
309,54,19,46
310,54,18,45
311,54,24,46
312,54,19,45
313,54,21,45
314,54,16,46
315,54,20,45
316,54,13,46
317,54,16,45
318,54,18,45
319,54,21,45
320,54,18,45
321,54,21,46
322,54,27,45
323,54,21,45
324,54,16,45
325,54,20,45
326,54,18,45
327,54,22,45
328,54,18,45
329,54,21,45
330,54,19,46
331,54,27,46
332,54,18,46
333,54,22,46
334,54,21,47
335,54,22,47
336,54,18,47
337,54,16,47
338,54,20,46
339,54,19,45
340,54,21,46
341,54,20,45
342,54,21,45
343,54,18,46
344,54,20,46
345,54,22,46
346,54,19,45
347,54,22,46
348,54,24,46
349,54,20,46
350,54,22,46
351,54,18,46
352,54,14,45
353,54,20,45
354,54,27,46
355,54,22,45
356,54,20,45
357,54,22,46
358,54,19,45
359,54,22,46
360,54,14,45
361,54,18,45
362,54,17,45
363,54,21,45
364,54,20,46
365,54,18,45
366,54,19,45
367,54,18,45
368,54,21,46
369,54,28,46
370,54,24,45
371,54,18,45
372,54,21,46
373,54,21,47
374,54,19,46
375,54,19,46
376,54,21,47
377,54,22,46
378,54,22,46
379,54,22,46
380,54,23,46
381,54,20,46
382,54,24,46
383,54,22,46
384,54,25,45
385,54,18,45
386,54,19,45
387,54,19,45
388,54,25,46
389,54,18,45
390,54,25,46
391,54,21,46
392,54,21,45
393,54,23,45
394,54,23,46
395,54,21,46
396,54,16,45
397,54,20,45
398,54,23,45
399,54,18,45
400,54,17,46
401,54,24,47
402,54,20,45
403,54,18,45
404,54,18,45
405,54,19,45
406,54,19,45
407,54,24,45
408,54,22,45
409,54,17,45
410,54,17,45
411,54,18,46
412,54,20,45
413,54,25,46
414,54,20,45
415,54,18,45
416,54,18,46
417,54,21,45
418,54,16,45
419,54,20,45
420,54,18,45
421,54,22,45
422,54,23,45
423,54,18,45
424,54,18,46
425,54,18,45
426,54,21,45
427,54,11,45
428,54,16,45
429,54,22,45
430,54,16,44
431,54,18,44
432,54,20,45
433,54,20,46
434,54,20,45
435,54,18,46
436,54,23,46
437,54,20,46
438,54,20,46
439,54,17,45
440,54,20,45
441,54,21,45
442,54,16,44
443,54,20,45
444,54,20,45
445,54,24,45
446,54,16,45
447,54,18,45
448,54,20,45
449,54,21,46
450,54,22,46
451,54,14,45
452,54,21,45
453,54,25,46
454,54,20,46
455,54,18,46
456,54,18,45
457,54,19,46
458,54,18,46
459,54,19,46
460,54,19,46
461,54,20,45
462,54,23,46
463,54,19,46
464,54,16,45
465,54,20,45
466,54,18,45
467,54,22,46
468,54,18,45
469,54,24,46
470,54,20,45
471,54,22,46
472,54,25,47
473,54,16,46
474,54,21,45
475,54,18,45
476,54,19,45
477,54,20,45
478,54,16,46
479,54,19,45
480,54,25,46
481,54,20,46
482,54,18,46
483,54,17,45
484,54,22,46
485,54,19,45
486,54,19,45
487,54,22,44
488,54,20,44
489,54,22,44
490,54,17,43
491,54,15,44
492,54,20,45
493,54,18,45
494,54,20,45
495,54,20,45
496,54,16,45
497,54,16,45
498,54,20,46
499,54,23,45
